The Neglected Frog (Cophixalus neglectus) is a species of frog in the Microhylidae family.It is endemic to Australia.Its natural habitats are subtropical or tropical moist lowland forests and subtropical or tropical moist montane forests.It is threatened by habitat loss.,Species,Animal,Amphibian,Neglected_frog,39
"Tony Martin (born 23 April 1985) is a German professional road bicycle racer riding for the UCI ProTeam Etixx–Quick-Step. Martin is known as a time trial specialist, and is a four-time world champion in the discipline, having won the title in 2011, 2012, 2013 and 2016. He also won a silver medal at the 2012 Summer Olympics in London, finishing runner-up to Sir Bradley Wiggins in the event. Martin has also been a part of three world championship-winning team time trial squads with Etixx–Quick-Step (formerly Omega Pharma-Quick-Step), in 2012, 2013 and 2016. Martin has also won five Grand Tour individual time trial stages; three at the Tour de France in 2011, 2013 and 2014, and two at the Vuelta a España in 2011 and the 2014. He has also won several stage races, including the Eneco Tour (2010), Paris–Nice (2011) and the first two editions of the Tour of Beijing in 2011 and 2012.",Agent,Athlete,Cyclist,Tony_Martin_(cyclist),154
"Oxyopes ceylonicus, is a species of spider of the genus Oxyopes. It is endemic to Sri Lanka.",Species,Animal,Arachnid,Oxyopes_ceylonicus,17
"Thomas Codrington (1829, Wroughton, Wiltshire - 1918) was a British engineer and antiquarian of the late Victorian era. With a career background as an Inspector for local government, he published several known works. First was Report on the Destruction of Town Refuse, published by Her Majesty's Stationery Office in 1888. This was only a short pamphlet of 48 pages, including illustrations of furnaces in use at the time. Codrington went on to write the slightly more substantial 172 page work The Maintenance of Macadamised Roads in 1879, published by E. & F.N. Spon. However, by far Codrington's most famous work was also one of his last. Roman roads in Britain, published originally in 1903, was the first attempt by any author to catalogue fully the evident remains of the Roman transport network in the United Kingdom. Several further editions were subsequently published, and indeed reprinted. The last of these was a reprint of the 3rd edition in 1928.",Agent,Person,Engineer,Thomas_Codrington,158
"The 1983 Cincinnati Bengals season was the team's 16th year in professional football and its 14th with the National Football League (NFL). The Bengals started the season by losing six of their first seven games and finished 7–9. Despite the losing record, the Bengals claimed the top overall defense in the NFL. In the offseason, Forrest Gregg resigned as head coach and Sam Wyche was named as his replacement.",SportsSeason,FootballLeagueSeason,NationalFootballLeagueSeason,1983_Cincinnati_Bengals_season,69
"Dorothy Johnstone (1892–1980) was a Scottish painter and watercolourist. Johnstone was born in Edinburgh in 1892 and grew up in Napier Road, near the Gothic Mansion, Rockville. Her father, landscape artist George Whitton Johnstone RSA (1849–1901), encouraged her artistic talents, and at the age of 16 she enrolled as a student at the Edinburgh College of Art. She took the Life Class with Ernest Stephen Lumsden where she revealed her talents at informal portraiture, a genre for which she became well known. In 1914 she became a member of staff at the Edinburgh College of Art. From the summer of 1915, she became a regular annual visitor to Kirkcudbright in Galloway, where she would paint with other mainly female artists including Jessie M. King as part of the Kirkcudbright School. Dorothy Johnstone, with her close friends Cecile Walton and Mary Newbery, was a member of The Edinburgh School, which reformed in 1919, a collective of gifted and progressive artists associated with the Edinburgh College of Art. In 1924, at the peak of her artistic career, Johnstone mounted a joint exhibition in Edinburgh with fellow artist Cecile Walton. She married her colleague and fellow group member David Macbeth Sutherland in 1924. They had a son in 1925 Sir Iain Sutherland (diplomat), and a daughter in 1928. As a consequence of her husband's appointment in 1933 as head of Gray's School of Art in Aberdeen (now at Robert Gordon's University) and of the marriage bar in place at the time, she gave up her career and her students. She kept her links with Edinburgh by continuing to exhibit her portraits and landscapes at the Royal Scottish Academy, to which was elected an Associate (ARSA) in 1962. Johnstone painted landscapes and portraits, particularly of children, and her style was free and relaxed, whether using oil, watercolour, pencil or chalk. Some of her work is displayed at the National Gallery of Scotland. When she died in 1980, she bequeathed her important early painting 'Marguerites' (painted in 1912) to the Royal Scottish Academy.",Agent,Artist,Painter,Dorothy_Johnstone,338
"Derby Wharf Light Station is a historic lighthouse on Derby Wharf in Salem, Massachusetts that is within the Salem Maritime National Historic Site. It was built in 1871 and added to the National Register of Historic Places in 1987. The United States Coast Guard Light List description is \""White square tower. Maintained by the U.S. Park Service\"". The actual light is 25 feet (7.6 m) above Mean High Water. Its red light is visible for 4 nautical miles (7.4 km; 4.6 mi).",Place,Tower,Lighthouse,Derby_Wharf_Light,82
"Southgate Mall is the sole enclosed shopping center in the sixteen county Historic Albemarle region of northeastern North Carolina. Located on West Ehringhaus Street (US 17 Business) in Elizabeth City, North Carolina, the mall is currently anchored by Belk and until its closing in early April 2015; JCPenney. Construction of the mall started in 1967 at a cost of $3 million ($21.2 million in 2014 dollars), opening two years later as Southgate Plaza Shopping Center with senior anchors Belk-Tyler and W.T. Grant. Junior anchors Winn-Dixie and People's Drug filled positions intermediate to anchors and smaller shops.",Place,Building,ShoppingMall,Southgate_Mall_(Elizabeth_City),96
"Lionel Andrés \""Leo\"" Messi (Spanish pronunciation: [ljoˈnel anˈdɾes ˈmesi] ; born 24 June 1987) is an Argentine professional footballer who plays as a forward for Spanish club FC Barcelona and the Argentina national team. Often considered the best player in the world and rated by many in the sport as the greatest of all time, Messi is the only football player in history to win five FIFA Ballons d'Or, four of which he won consecutively, and the first player to win three European Golden Shoes. With Barcelona he has won eight La Liga titles and four UEFA Champions League titles, as well as four Copas del Rey. Both a prolific goalscorer and a creative playmaker, Messi holds the records for most goals scored in La Liga, a La Liga season (50), a football season (82), and a calendar year (91), as well as those for most assists made in La Liga and the Copa América. He has scored over 500 senior career goals for club and country. Born and raised in central Argentina, Messi was diagnosed with a growth hormone deficiency as a child. At age 13, he relocated to Spain to join Barcelona, who agreed to pay for his medical treatment. After a fast progression through Barcelona's youth academy, Messi made his competitive debut aged 17 in October 2004. Despite being injury-prone during his early career, he established himself as an integral player for the club within the next three years, finishing 2007 as a finalist for both the Ballon d'Or and FIFA World Player of the Year award, a feat he repeated the following year. His first uninterrupted campaign came in the 2008–09 season, during which he helped Barcelona achieve the first treble in Spanish football. At 22 years old, Messi won the Ballon d'Or and FIFA World Player of the Year award by record voting margins. Three successful seasons followed, with Messi winning three consecutive FIFA Ballons d'Or, including an unprecedented fourth. His personal best campaign to date was the 2011–12 season, in which he set the La Liga and European records for most goals scored in a single season, while establishing himself as Barcelona's all-time top scorer in official competitions in March 2012. He again struggled with injury during the following two seasons, twice finishing second for the Ballon d'Or behind Cristiano Ronaldo, his perceived career rival. Messi regained his best form during the 2014–15 campaign, breaking the all-time goalscoring records in both La Liga and the Champions League in November 2014, and led Barcelona to a historic second treble. He is currently the second best goalscorer in the history of the European Cup/Champions League. An Argentine international, Messi is his country's all-time leading goalscorer. At youth level, he won the 2005 FIFA World Youth Championship, finishing the tournament with both the Golden Ball and Golden Shoe, and an Olympic gold medal at the 2008 Summer Olympics. His style of play as a diminutive, left-footed dribbler drew comparisons with compatriot Diego Maradona, who declared the teenager his successor. After making his senior debut in August 2005, Messi became the youngest Argentine to play and score in a FIFA World Cup during the 2006 edition, and reached the final of the 2007 Copa América, where he was named young player of the tournament. As the squad's captain from August 2011, he led Argentina to three consecutive finals of the 2014 World Cup, for which he won the Golden Ball, and the 2015 and 2016 Copas América. He was convicted of tax fraud committed from 2007 to 2009, for which he received a fine and a suspended prison sentence.",Agent,Athlete,SoccerPlayer,Lionel_Messi,601
"A partial solar eclipse occurred on August 9, 1953. A solar eclipse occurs when the Moon passes between Earth and the Sun, thereby totally or partly obscuring the image of the Sun for a viewer on Earth. A partial solar eclipse occurs in the polar regions of the Earth when the center of the Moon's shadow misses the Earth.",Event,NaturalEvent,SolarEclipse,"Solar_eclipse_of_August_9,_1953",59
"Rey de Reyes (Spanish for \""King of Kings\"") was a professional wrestling event produced by the Asistencia Asesoría y Administración (AAA) promotion, which took take place on March 16, 2014, at Plaza de Toros Monumental Lorenzo Garza in Monterrey, Nuevo León, Mexico. The event was the 18th event produced under the Rey de Reyes name and also the 18th time that the Rey de Reyes tournament was held.",Event,SportsEvent,WrestlingEvent,Rey_de_Reyes_(2014),68
"The Adelaide Adrenaline are a semi-professional ice hockey team based in Thebarton, South Australia that play in the Australian Ice Hockey League (AIHL).",Agent,SportsTeam,HockeyTeam,Adelaide_Adrenaline,23
"Agnieszka Kotlarska (August 15, 1972 – August 27, 1996) was a Polish fashion model. She was the first Polish winner of the Miss International beauty pageant in 1991.",Agent,Person,BeautyQueen,Agnieszka_Kotlarska,28
"Bi Bahreh (Persian: بي بهره‎‎, also Romanized as Bī Bahreh) is a village in Sivkanlu Rural District, in the Central District of Shirvan County, North Khorasan Province, Iran. At the 2006 census, its population was 578, in 134 families.",Place,Settlement,Village,Bi_Bahreh,39
"Guy-America Airways was an airliner with scheduled flights between New York and Georgestown, Guyana. For a very short time, the company flew to Europe as well under the name American Overseas Airlines.",Agent,Company,Airline,Guy-America_Airways,32
The Gundlach's hawk (Accipiter gundlachi) is a species of bird of prey in the Accipitridae family. It is one of 21 endemic bird species of Cuba. The common name and Latin binomial commemorate the German-Cuban ornithologist Juan Cristobal Christoff Gundlach (1810–1896). It is threatened by habitat loss and human persecution.,Species,Animal,Bird,Gundlach's_hawk,50
"The 1981 Munster Senior Hurling Championship final was a hurling match played at Semple Stadium on 5 July 1981 to determine the winners of the 1981 Munster Senior Hurling Championship, the 94th season of the Munster Senior Club Hurling Championship, a tournament organised by the Munster Council of the Gaelic Athletic Association. The final was contested by Limerick and Clare, with Limerick winning by 3-12 to 2-9. The Munster final between Limerick and Clare was the 4th Munster final meeting between the two teams. Limerick were hoping for their 16th Munster title and a second successive title. Clare were hoping for their 4th Munster title and their first win since 1932.",Event,SportsEvent,FootballMatch,1981_Munster_Senior_Hurling_Championship_Final,111
Dmitri Vladimirovich Pytlev (Russian: Дмитрий Владимирович Пытлев; born 15 July 1987) is a Russian professional football player. He plays for FC Neftekhimik Nizhnekamsk.,Agent,Athlete,SoccerPlayer,Dmitri_Pytlev,23
The 1981–82 Cypriot Cup was the 40th edition of the Cypriot Cup. A total of 42 clubs entered the competition. It began on 31 March 1982 with the preliminary round and concluded on 5 June 1982 with the replay final which was held at Makario Stadium. Omonia won their 6th Cypriot Cup trophy after beating Apollon 4–1 in the final.,Event,Tournament,SoccerTournament,1981–82_Cypriot_Cup,60
"The Lansdowne Cup is a rugby union trophy. Established in 1999, the cup was donated to the Australian Rugby Union by the Lansdowne Club of Sydney as a perpetual trophy between Australia and Ireland. Like the Lansdowne Club, the cup is named after Dublin's famous rugby ground and was designed and made by Waterford Crystal of Ireland.",Agent,SportsLeague,RugbyLeague,Lansdowne_Cup,57
"Mark Leonard Randall (born 28 September 1989 in Milton Keynes) is an English professional footballer who plays for Newport County. Randall spent his formative footballing years at Arsenal where he was touted by manager Arsène Wenger as a key Arsenal player for the future. He was released at the end of his contract in 2011 and subsequently joined Chesterfield, where he won the Football League Trophy.",Agent,Athlete,SoccerPlayer,Mark_Randall_(footballer),66
"Chuck Daigh (November 29, 1923 – April 29, 2008) was an American racing car driver. He broke into Grand Prix racing through Lance Reventlow's Scarab team, through the virtue of being one of the resident engineers. Born in Long Beach, California, he participated in six World Championship Formula One races, debuting on May 29, 1960 and scoring no championship points. He also participated in one non-Championship Formula One race. Following the 1960 season, Chuck Daigh went on to contest races in the International Formula league in Europe, driving the previous year's front-engined Scarab. He finished eighth at Goodwood contesting the Lavant Cup, and finished seventh in an attempt at the International Trophy. He went on to crash out of the British Empire Trophy at Silverstone. He was also a successful sportscar driver in America, winning the 1959 Sebring endurance classic & also tried to qualify twice for the Indianapolis 500, but without success. He also won the 1958 United States Sports Car Grand Prix at Riverside, California, driving a Scarab. This event was largely credited with launching professional sports car racing in the United States. He died in hospital in Newport Beach, California after a brief battle with heart and respiratory problems.",Agent,RacingDriver,FormulaOneRacer,Chuck_Daigh,202
"Lactarius longipilus is a member of the large milk-cap genus Lactarius in the order Russulales. Found in Chiang Mai Province (northern Thailand), it was described as new to science in 2010. The mushrooms were found at an elevation of 1,300 metres (4,300 ft) growing in a forest dominated by Castanopsis spp., Lithocarpus sp., and Pinus kesiya.",Species,Eukaryote,Fungus,Lactarius_longipilus,56
"The 1955 Monaco Grand Prix was a Formula One motor race held at Monaco on May 22, 1955. It was the second round of the 1955 World Drivers' Championship and was given an honorary name, Grand Prix d'Europe. The 100-lap race was won by Ferrari driver Maurice Trintignant after he started from ninth position. Eugenio Castellotti finished second for the Lancia team and Maserati drivers Jean Behra and Cesare Perdisa came in third.",Event,SportsEvent,GrandPrix,1955_Monaco_Grand_Prix,73
"Bartolomeo Cittadella (1636–1704), a painter of the Venetian school, who, according to Guarienti, flourished at Vicenza in the latter part of the seventeenth century. He wrought with great rapidity, and Lanzi says there are a multitude of his works at Vicenza, in which he imitated the styles of Paolo Veronese and the younger Palma. Probably from this fact he did not acquire much distinction.",Agent,Artist,Painter,Bartolomeo_Cittadella,64
"The idea for a Tradesmen's Tideway Head Race for fours, was first mooted in the early 1950s by the Thames Amateur Rowing Association (the TARA). On picking a date for the new race the TARA dropped their plans after learning that the Tradesmen's Rowing Clubs Association had also started to organise a similar open fours race. Thus the fledging \""Head of the River 4's\"" was first raced in 1955. In the following years the race was known as the Tradesmen's Rowing Club's Association Head of the River Fours, though even at this stage ARA clubs were entering along with NARA and TRCA clubs. In the late 1950s the ARA and NARA finally merged into the Amateur Rowing Association of Great Britain. The event then became known simply as the Head of the River Fours, and was handed over to a new Committee in 1963 after the TRCA's eventual amalgamation. Since that time many changes have taken place to the race, including the course length and alterations. Most crew/boat categories with four rowers have been added. In particular the introduction of quads was in 1969 attracting initially the lowest number of entries in a boat class, three. A women's junior quadruple sculls event was added in 2005, in 2007, Women's Elite Coxed Fours were scrapped to be replaced with Women's Senior 2 Coxless Fours and the 2008 race added Elite Open Lightweight and Elite Women's Lightweight quads for the first time. In the first race, 34 crews rowed over a three-mile course from Chiswick Steps to Putney Pier. The entry has grown steadily over the years and in 1990 the race was extended to the full four and a quarter mile Championship Course from Mortlake to Putney (i.e., the Oxford and Cambridge Boat Race course in reverse). For many years the entry exceeded the 500 permitted maximum, but in 1997 the Port of London Authority agreed to a request for 50 more crews. Even with 550 places available (the largest number of crews entered in a one race in the UK) the race is still heavily oversubscribed. Fuller, Smith and Turner began their sponsorship of the Race in 1979 and event winners are rewarded each year with excellent hospitality in the Hock Cellar at the Griffin Brewery in Chiswick, where the prizes are presented.",Event,SocietalEvent,Convention,Head_of_the_River_Fours,383
"Reginar I Longneck (c. 850 – 915) was the Duke of Lorraine from 910 until his death. He stands at the head of the clan of Reginarids, an important Lotharingian noble family and was the grandson of the emperor Lothair I. He was the son of Gilbert, Count of the Maasgau, and a daughter of Lothair I of whom the name is not known (Hiltrude, Bertha, Irmgard, and Gisela are good candidates). He succeeded his father in the Maasgau and was the lay abbot of Echternach between 897 and 915, of Maastricht from before May 898, and of Stablo and Malmedy between 900 and 902. He was the Count of Mons and Count of Liège when in 870 he and Franco, Bishop of Liège, led an army against the Vikings in Walacria. He, as Duke of Hesbaye and Hainault, and Radbold led a Frisian army against the forces of Rollo a little later, but were forced back to his fortresses. In the 877 Capitulary of Quierzy, he appears alongside his father as one of the regents of the kingdom during Charles the Bald's absence on campaign in Italy. A Reginar appears at the Siege of Paris in 886, but this may be an uncle or nephew. The name \""Reginar\"" or \""Reginhar\"" (French: Régnier or Rainier) was commonplace in his family. Reginar was originally a supporter of Zwentibold in 895, but he broke with the king in 898. He and some other magnates who had been key to Zwentibold's election three years earlier then took the opportunity provided by the death of Odo of West Francia to invite Charles the Simple to become king in Lotharingia. His lands were confiscated, but he refused to give them up and entrenched himself at Durfost, downstream from Maastricht. Representatives of Charles, Zwentibold, and the Emperor Arnulf met at Sankt Goar and determined that the succession should go to Louis the Child. Zwentibold was killed by Reginar in battle in August 900. At first, Louis appeared to be opposed to Reginar when he appointed Gebhard as his deputy in Lotharingia, but the two were never at war. In 908, Reginar recuperated the Hainault after the death of Sigard. Then, after the death of Gebhard in 910, in battle with the Magyars, Reginar appears as his successor. He led the magnates in opposing Conrad I of Germany and electing Charles the Simple their king. He was given the title marchio by Charles in 915. He never appears as the Duke of Lorraine, but he was definitely the military commander of the region under Charles. He himself was succeeded by his son Gilbert; however, the Reginarids did not succeed in establishing their supremacy in Lotharingia like the Liudolfings or Liutpoldings did in the duchies of Saxony and Bavaria.",Agent,Person,Noble,"Reginar,_Duke_of_Lorraine",461
"The furred sponge crab, Pseudodromia latens, is a species of crab in the family Dromiidae, often referred to as sponge crabs.",Species,Animal,Crustacean,Furred_sponge_crab,21
"Blassreiter (ブラスレイター Burasureitā) is a 2008 Japanese anime from the animation studio Gonzo and the multimedia studio Nitro+. The title is pseudo-German and literally means \""Pale Rider\"". A manga titled Blassreiter -genetic- also exists and is serialized in Champion Red magazine. Along with The Tower of Druaga: The Aegis of Uruk, and later Strike Witches, this series was officially broadcast with English subtitles on the video websites YouTube, Crunchyroll, and BOST TV. It has been licensed for a North American release by Funimation Entertainment.",Work,Cartoon,Anime,Blassreiter,84
Attila Vadkerti (born 22 February 1982) is a Hungarian handballer who plays for SC Pick Szeged and the Hungarian national team. He made his international debut on 16 November 2004 against France.,Agent,Athlete,HandballPlayer,Attila_Vadkerti,32
"Acanthochaenus luetkenii, the pricklefish, is a species of pricklefish found in the oceans at depths of from 1,655 to 5,397 metres (5,430 to 17,707 ft). This species grows to a length of 14.1 centimetres (5.6 in) SL. This species is the only known member of its genus.",Species,Animal,Fish,Acanthochaenus_luetkenii,47
"The hard clam (Mercenaria mercenaria), also known as a quahog (or quahaug), round clam, or hard-shell (or hard-shelled) clam, is an edible marine bivalve mollusc that is native to the eastern shores of North America and Central America, from Prince Edward Island to the Yucatán Peninsula. It is one of many unrelated edible bivalves that in the United States are frequently referred to simply as clams, as in the expression \""clam digging\"". Older literature sources may use the systematic name Venus mercenaria; this species is in the family Veneridae, the venus clams. Confusingly, the \""ocean quahog\"" is a different species, Arctica islandica, which, although superficially similar in shape, is in a different family of bivalves: it is rounder than the hard clam, usually has black periostracum, and there is no pallial sinus in the interior of the shell.",Species,Animal,Mollusca,Hard_clam,138
"John Angus MacLean, PC, OC, DFC (15 May 1914 – 15 February 2000) was a politician and farmer in Prince Edward Island, Canada. He was an alumnus of both Mount Allison University and the University of British Columbia with degrees in science. MacLean left farming to enlist in the Royal Canadian Air Force during World War II, serving from 1939–1947 and achieving the rank of Wing Commander. MacLean's bomber was shot down, and he evaded capture in Nazi-occupied Europe with the help of the Belgian escape-line Comète with Andrée De Jongh. MacLean returned to Prince Edward Island after the war, and ran for a seat in the Canadian House of Commons as a Progressive Conservative Party of Canada candidate, but was defeated in the 1945 and 1949 federal elections. He was first elected to Parliament in a 1951 by-election and held his seat continuously until he left federal politics in 1976. MacLean served in the cabinet of Prime Minister John Diefenbaker as Minister of Fisheries from 1957 until the government's defeat in the 1963 election. In 1976, MacLean was persuaded to leave federal politics and take the leadership of the Progressive Conservative Party of Prince Edward Island which had languished in opposition for a decade. On 8 November 1976, MacLean was elected to the provincial legislature in a by-election. MacLean led the party to victory in 1979, and formed a government that emphasized rural community life, banned new shopping malls and instituted a Royal Commission to examine land use and sprawl. His government cancelled the province's participation in the Point Lepreau Nuclear Generating Station in New Brunswick. On 17 August 1981, MacLean announced his intention to resign as premier upon the election of a new party leader. MacLean retired as premier on 17 November 1981, when James Lee was sworn-in as his successor and did not run in the 1982 provincial election. He returned to the family farm that he redeveloped for low-intensity blueberry farming. A respected steward of the land and of rural communities, MacLean was a committed Presbyterian of Scottish descent. In 1991, he was made an Officer of the Order of Canada. He died in Charlottetown on 15 February 2000.",Agent,Politician,President,Angus_MacLean,363
"Aleksandr Agafonov (Uzbek: Александр Агафонов; born April 22, 1975) is an Uzbek former swimmer, who specialized in freestyle events. He is a three-time Olympian (1996, 2000, and 2004), a two-time swimmer at the Asian Games (2002 and 2006), and a former Uzbekistani age group record holder in the 100 and 200 m freestyle. Agafonov made his official debut at the 1996 Summer Olympics in Atlanta, where he competed as a member of the Uzbekistan team in the 4 × 200 m freestyle relay. Teaming with Vyacheslav Kabanov, Dmitry Pankov, and Oleg Tsvetkovskiy, Agafonov swam the second leg in heat two with a split of 1:56.44, but the Uzbeks settled for fourth place and twelfth overall in a final time of 7:40.60. At the 2000 Summer Olympics in Sydney, Agafonov competed as an individual swimmer in the 100 m freestyle. Swimming in heat three, he picked up a third seed and fifty-fourth overall by 0.36 of a second behind winner Paul Kutscher of Uruguay in 52.58. Agafonov swam for his second time in the 100 m freestyle at the 2004 Summer Olympics in Athens. He achieved a FINA B-standard of 52.10 from the Russian Championships in Moscow. He challenged seven other swimmers in heat two, including 28-year-old Željko Panić of Bosnia and Herzegovina. He raced to fourth place by 0.17 of a second behind Panic in 52.92. Agafonov ended his third Olympic stint with a fifty-seventh-place effort in the preliminaries.",Agent,Athlete,Swimmer,Aleksandr_Agafonov,239
"(Not to be confused with Ustupo Airport.) Ustupu-Ogobsucum Airport (IATA: OGM) is an airport serving the island town of Ustupo, Guna Yala province, Panama. It handles short domestic flights and general aviation. The airport is only served by Air Panama by flights every second day.",Place,Infrastructure,Airport,Ustupu-Ogobsucum_Airport,45
"The Lesser Antillean iguana (Iguana delicatissima) is a large arboreal lizard endemic to the Lesser Antilles. It is one of two species of lizard of the genus Iguana and is in severe decline due to habitat destruction, feral predators, hunting, and hybridization with its sister species the Green iguana. Successful captive breeding of this species has been limited to only two instances as most captive laid eggs tend to be infertile. Another common name for it is the West Indian iguana, though this is more commonly used for species of the genus Cyclura.",Species,Animal,Reptile,Lesser_Antillean_Iguana,93
"Operation Brochet took place during the French Indochina War, between August and October, 1953. A combined arms operation, Brochet involved 18 battalions of French and South Vietnamese troops and 42nd and 50th Viet Minh Regiments, fighting in the southern reaches of the Red River Delta near Tonkin in North Vietnam. The 1st and 2nd Parachute Battalions of the French Foreign Legion (BEP), and the 1st and 3rd Colonial Parachute Battalions (BPC) took part, as did forces of the Vietnamese National Army. Their objective was to sweep the Delta and remove Viet Minh influence. Brochet enjoyed only limited success. By October 11, 1 BEP had lost 96 men against only 10 confirmed Viet Minh casualties, and despite French efforts between 5,000 and 7,000 of the Delta villages remained under Viet Minh control.",Event,SocietalEvent,MilitaryConflict,Operation_Brochet,131
"Gene Dub RCA (born September 20, 1943) is a Canadian architect and former politician. Born in Edmonton, Dub is a first generation Ukrainian-Canadian. Dub created his own architecture firm, Dub Architects in 1975, and served on Edmonton City Council from 1977 to 1980. Dub is noted for his award-winning residential architecture, including condo conversions, and the historic restoration and adaptive reuse of heritage buildings. His most well-known building is Edmonton City Hall, which was completed in 1992. He is also known for his 2008 competition entry to create crystalline welcome features for the City of Edmonton which was narrowly defeated by city council, and his 2009 proposal for a new downtown arena district. He was inducted as a member of the Royal Canadian Academy of Arts in 2014.",Agent,Person,Architect,Gene_Dub,128
"At the Drop of a Hat is a musical revue by Flanders and Swann, described by them as \""an after-dinner farrago\"". In the show, they both sang on a nearly bare stage, accompanied by Swann on the piano. The songs were linked by contemporary social commentary, mostly by Flanders. After a long London run the show played in the US, Switzerland, and on tour in Britain.",Work,MusicalWork,Musical,At_the_Drop_of_a_Hat,66
"A Happy Family is a short animated film by Columbia Pictures, and part of the Krazy Kat series.",Work,Cartoon,HollywoodCartoon,A_Happy_Family,18
"Sir Herbert Charles Arthur Langham, 13th Baronet (24 May 1870, Cottesbrooke, Northamptonshire - 3 October 1951, Tempo) was an English landowner, photographer, ornithologist and entomologist. He was educated at Eton and later became a lieutenant in the Northamptonshire Regiment. He married Ethel (known in the family as Jenny) Tennent in 1893 and came to live in Tempo Manor, County Fermanagh, which she had inherited. The house and estate had been built by her grandfather, another naturalist, James Emerson Tennent. Langham was Deputy Lieutenant and Justice of the Peace for the county. In 1930 he was appointed High Sheriff of Fermanagh.",Agent,BritishRoyalty,Baronet,"Sir_Charles_Langham,_13th_Baronet",100
Ornipholidotos sylpha is a butterfly in the Lycaenidae family. It is found in Cameroon and the Republic of Congo. The habitat consists of forests.,Species,Animal,Insect,Ornipholidotos_sylpha,24
"Prentiss Porter Douglass (June 1887 – November 9, 1949) was an American football player and coach. He was a native of Martinsville, Illinois who graduated from the Culver Military Academy and the University of Michigan. He played football for Fielding H. Yost's 1907 and 1908 Michigan Wolverines football teams at the halfback position. After graduating from Michigan in 1909, he served as an assistant football coach at Michigan during the 1909 and 1910 football seasons. In 1911, he was the head football coach at the University of Kentucky. His 1911 Kentucky team finished the season with 7 wins and 3 losses. Kentucky was unscored upon in its first four games, surrendering six points to the University of Cincinnati in the fifth game. The season's highlights included the final two games, victories against Centre College and the University of Tennessee. After one year at Kentucky, Douglass returned to the University of Michigan where he served as an assistant football coach from 1912 to 1919. He retired from football after the 1919 season to go into business. Douglass died of a heart ailment in Lexington, Kentucky in 1949 at age 62.",Agent,Coach,CollegeCoach,Prentiss_Douglass,189
"The Patchogue River is a mile-long waterway In Patchogue, New York that is lined with a variety restaurants, marinas, fueling docks, apartment condominiums, and ferry terminals.",Place,BodyOfWater,Lake,Patchogue_River,26
"The Tasman Bridge is a five-lane bridge crossing the Derwent River, near the CBD of Hobart, Tasmania. The bridge has a total length (including approaches) of 1,396 metres (4,576 ft). As part of the Tasman Highway, it provides the main traffic route from the CBD (on the western shore) to the eastern shore.It has a pedestrian foot way on each side, but no dedicated lane for bicycles. However, steps to the pedestrian foot way have recently been replaced with on-ramps.",Place,RouteOfTransportation,Bridge,Tasman_Bridge,80
"The Crêt du Midi is a mountain of the Pennine Alps, overlooking Vercorin in the canton of Valais. The summit is accessible by cable car from Chalais or Vercorin (near Sierre).",Place,NaturalPlace,Mountain,Crêt_du_Midi,31
"The Hope Front (Spanish: Frente Esperanza) was a Peruvian political party. At the legislative elections, 10 April 2016, the party won 1.1% of the popular vote and 0 out of 130 seats in the Congress of the Republic. Its presidential candidate at the elections of the same day, Fernando Olivera, won 1.3% of the vote. Since the election threshold is 5%, the party lost its inscription in the Electoral National Jury. Olivera has announced that he will inscribe the party again for the 2021 elections.",Agent,Organisation,PoliticalParty,Hope_Front_(Peru),85
"Labrisomus philippii, the Chalapo clinid, is a species of labrisomid blenny native to the Pacific coast of South America from Peru to Chile. This species can reach a length of 35 centimetres (14 in) TL and the greatest recorded weight for a specimen of this fish was 635 grams (22.4 oz).",Species,Animal,Fish,Labrisomus_philippii,51
"The 2010 Crocs Challenge Cup is a new annual European competition in beach soccer. This tournament is sanctioned by FIFA and promoted by Beach Soccer Worldwide. There are eight teams participating in this tournament that will play in a knock-out-style system. The competing teams were determined by their current ranking from ninth to sixteenth in the Beach Soccer Worldwide European rankings, with some exceptions. All matches were played at the same time as Stage 4 of the 2010 Euro Beach Soccer League from July 23 to 25 at the Beach Stadion in The Hague in the Netherlands.",Event,Tournament,SoccerTournament,Crocs_Challenge_Cup_2010,97
